Transaction_ID,Timestamp,From_Account,To_Account,Amount,Channel,Sender_Age_Days,Receiver_Age_Days,Sender_Balance_Before,Sender_Balance_After,Layer_Depth,Pattern_Type,Is_Mule
TXN0006889,2024-04-26 12:32:42,ACC00950,ACC00426,11756.47,Branch,1663,218,44730.77,32974.3,0,Normal,0
TXN0000646,2024-04-26 12:36:09,ACC00097,ACC00437,11650.87,Mobile_App,2834,1609,257.8,-11393.07,0,Normal,0
TXN0000828,2024-04-26 13:18:49,ACC00124,ACC00866,710.73,PromptPay,1823,259,18949.8,18239.07,0,Normal,0
TXN0006634,2024-04-26 13:56:21,ACC00918,ACC00179,1959.21,Branch,2605,2379,79814.73,77855.52,0,Normal,0
TXN0002063,2024-04-26 14:02:44,ACC00291,ACC00362,5005.33,Branch,2518,3172,13659.22,8653.89,0,Normal,0
TXN0003293,2024-04-26 17:22:40,ACC00457,ACC00198,5027.29,Mobile_App,2897,615,31586.49,26559.2,0,Normal,0
TXN0002316,2024-04-26 18:59:58,ACC00326,ACC00800,6008.35,Mobile_App,1908,2538,34459.75,28451.4,0,Normal,0
TXN0002807,2024-04-26 20:55:50,ACC00393,ACC00452,780.9,Mobile_App,2945,212,-5209.48,-5990.38,0,Normal,0
TXN0002218,2024-04-27 07:58:10,ACC00315,ACC00095,7443.08,PromptPay,1829,3054,38825.8,31382.72,0,Normal,0
TXN0003907,2024-04-27 08:09:11,ACC00541,ACC00180,6739.39,Mobile_App,1540,3255,47962.92,41223.53,0,Normal,0
TXN0003268,2024-04-27 10:17:32,ACC00453,ACC00448,3354.47,ATM,2915,2685,-7752.48,-11106.95,0,Normal,0
TXN0004502,2024-04-27 10:21:52,ACC00623,ACC00678,11976.88,Branch,1532,2899,6732.0,-5244.88,0,Normal,0
TXN0002216,2024-04-27 10:58:16,ACC00314,ACC00491,2023.46,Mobile_App,428,2789,33837.31,31813.85,0,Normal,0
TXN0002746,2024-04-27 11:14:56,ACC00387,ACC00313,290.01,Branch,2260,583,48693.12,48403.11,0,Normal,0
TXN0002745,2024-04-27 11:34:32,ACC00387,ACC00850,1866.19,PromptPay,2260,1732,50559.31,48693.12,0,Normal,0
TXN0006512,2024-04-27 11:35:23,ACC00901,ACC00292,534.14,Branch,3122,2540,42843.45,42309.31,0,Normal,0
TXN0001354,2024-04-27 11:37:45,ACC00202,ACC00432,6394.31,Branch,2797,2382,-5046.47,-11440.78,0,Normal,0
TXN0005636,2024-04-27 11:55:19,ACC00779,ACC00691,5400.98,PromptPay,3022,783,-3148.39,-8549.37,0,Normal,0
TXN0006754,2024-04-27 13:39:04,ACC00933,ACC00478,249.79,ATM,3385,1208,52443.39,52193.6,0,Normal,0
TXN0000023,2024-04-27 14:22:14,ACC00005,ACC00652,2403.06,Branch,1306,3594,32451.53,30048.47,0,Normal,0
TXN0005918,2024-04-27 15:17:03,ACC00819,ACC00871,6803.14,PromptPay,1297,1098,60255.05,53451.91,0,Normal,0
TXN0004116,2024-04-27 15:59:22,ACC00571,ACC00671,6632.34,PromptPay,1524,3440,62847.65,56215.31,0,Normal,0
TXN0004558,2024-04-27 16:08:10,ACC00631,ACC00126,3101.91,Mobile_App,1446,451,43359.22,40257.31,0,Normal,0
TXN0002420,2024-04-27 16:23:21,ACC00340,ACC00557,8245.72,Mobile_App,240,1091,82794.55,74548.83,0,Normal,0
TXN0001898,2024-04-27 16:33:10,ACC00270,ACC00384,2031.19,PromptPay,2590,2355,-10577.14,-12608.33,0,Normal,0
TXN0000796,2024-04-27 17:20:14,ACC00118,ACC00101,2959.85,PromptPay,409,880,-14883.98,-17843.83,0,Normal,0
TXN0005743,2024-04-27 18:56:29,ACC00794,ACC00199,8817.2,Mobile_App,1775,2741,22466.87,13649.67,0,Normal,0
TXN0000517,2024-04-27 20:30:50,ACC00078,ACC00788,4667.65,Branch,3346,2088,-9555.68,-14223.33,0,Normal,0
TXN0000208,2024-04-28 06:09:00,ACC00033,ACC00224,6142.94,PromptPay,2019,417,19913.63,13770.69,0,Normal,0
TXN0004955,2024-04-28 07:02:08,ACC00687,ACC00724,1696.86,PromptPay,1451,2082,20709.89,19013.03,0,Normal,0
TXN0002207,2024-04-28 07:05:26,ACC00313,ACC00730,5412.98,Mobile_App,583,726,21058.56,15645.58,0,Normal,0
TXN0001540,2024-04-28 07:06:31,ACC00226,ACC00696,5795.49,Branch,2503,2683,27968.54,22173.05,0,Normal,0
TXN0005302,2024-04-28 07:12:16,ACC00735,ACC00670,10982.63,Mobile_App,2469,3431,32874.89,21892.26,0,Normal,0
TXN0002563,2024-04-28 07:15:08,ACC00363,ACC00659,10546.86,Branch,3388,2555,40123.69,29576.83,0,Normal,0
TXN0006576,2024-04-28 08:55:22,ACC00907,ACC00225,5147.19,Mobile_App,622,1166,15581.05,10433.86,0,Normal,0
TXN0001163,2024-04-28 09:22:20,ACC00177,ACC00178,327.69,PromptPay,649,2972,-13497.15,-13824.84,0,Normal,0
TXN0004839,2024-04-28 10:28:53,ACC00673,ACC00364,11923.15,Mobile_App,875,2456,32317.26,20394.11,0,Normal,0
TXN0004071,2024-04-28 11:17:04,ACC00564,ACC00344,6593.5,ATM,3437,861,22970.63,16377.13,0,Normal,0
TXN0006501,2024-04-28 11:23:13,ACC00900,ACC00629,5378.46,PromptPay,3243,1410,28251.99,22873.53,0,Normal,0
TXN0005070,2024-04-28 13:05:17,ACC00700,ACC00827,473.54,Mobile_App,1877,3449,49755.16,49281.62,0,Normal,0
TXN0006740,2024-04-28 13:06:14,ACC00930,ACC00813,2625.05,Mobile_App,675,2416,13488.54,10863.49,0,Normal,0
TXN0004500,2024-04-28 14:01:24,ACC00623,ACC00804,10953.91,Branch,1532,1620,26731.57,15777.66,0,Normal,0
TXN0004877,2024-04-28 14:40:54,ACC00677,ACC00860,1009.93,PromptPay,2291,3587,65975.02,64965.09,0,Normal,0
TXN0006839,2024-04-28 14:57:47,ACC00945,ACC00061,11914.43,PromptPay,1900,2376,73579.67,61665.24,0,Normal,0
TXN0005822,2024-04-28 15:27:50,ACC00805,ACC00703,3416.21,Mobile_App,1403,976,55314.0,51897.79,0,Normal,0
TXN0004618,2024-04-28 16:25:37,ACC00639,ACC00020,3434.54,Branch,701,1075,19328.1,15893.56,0,Normal,0
TXN0002128,2024-04-28 16:47:03,ACC00301,ACC00294,4463.81,PromptPay,577,1175,30706.36,26242.55,0,Normal,0
TXN0000249,2024-04-28 17:40:11,ACC00039,ACC00191,7739.67,Mobile_App,3480,3137,7633.22,-106.45,0,Normal,0
TXN0005726,2024-04-28 17:44:49,ACC00793,ACC00599,3671.19,PromptPay,1900,2663,9807.95,6136.76,0,Normal,0
TXN0003806,2024-04-29 06:59:23,ACC00526,ACC00283,4628.95,Branch,3375,1154,83911.06,79282.11,0,Normal,0
TXN0002693,2024-04-29 09:46:26,ACC00379,ACC00916,155.03,Mobile_App,414,992,36929.6,36774.57,0,Normal,0
TXN0004262,2024-04-29 10:24:05,ACC00588,ACC00583,3113.07,Branch,2558,1536,-14898.59,-18011.66,0,Normal,0
TXN0006036,2024-04-29 11:23:15,ACC00835,ACC00345,2016.11,Mobile_App,2367,1844,-13735.29,-15751.4,0,Normal,0
TXN0000594,2024-04-29 11:35:50,ACC00088,ACC00661,9116.87,PromptPay,1674,2861,-38224.54,-47341.41,0,Normal,0
TXN0000280,2024-04-29 12:05:45,ACC00044,ACC00098,162.87,Mobile_App,1318,472,27522.1,27359.23,0,Normal,0
TXN0000311,2024-04-29 13:40:53,ACC00048,ACC00711,10544.8,ATM,1558,2867,18794.63,8249.83,0,Normal,0
TXN0005804,2024-04-29 15:16:06,ACC00802,ACC00744,8848.06,PromptPay,2133,1927,33359.76,24511.7,0,Normal,0
TXN0004524,2024-04-29 18:40:48,ACC00626,ACC00484,9159.61,Mobile_App,2897,3577,-12977.17,-22136.78,0,Normal,0
TXN0005140,2024-04-29 18:45:30,ACC00709,ACC00845,9236.85,PromptPay,1179,735,55024.74,45787.89,0,Normal,0
TXN0000882,2024-04-29 18:46:31,ACC00133,ACC00286,9213.08,Branch,2224,2168,10753.95,1540.87,0,Normal,0
TXN0000777,2024-04-29 20:02:47,ACC00117,ACC00145,5943.4,PromptPay,3358,3239,2915.02,-3028.38,0,Normal,0
TXN0001070,2024-04-29 22:23:02,ACC00163,ACC00288,5990.13,Branch,2967,2388,45474.53,39484.4,0,Normal,0
TXN0004069,2024-04-30 06:28:33,ACC00564,ACC00117,8766.35,Branch,3437,3358,38128.7,29362.35,0,Normal,0
TXN0003141,2024-04-30 09:40:41,ACC00435,ACC00676,3644.51,Branch,1266,1342,-7635.86,-11280.37,0,Normal,0
TXN0005231,2024-04-30 10:36:20,ACC00725,ACC00270,3473.8,Branch,385,2590,18385.94,14912.14,0,Normal,0
TXN0001943,2024-04-30 11:22:04,ACC00275,ACC00710,1743.74,Branch,2764,784,-31001.3,-32745.04,0,Normal,0
TXN0006440,2024-04-30 11:27:29,ACC00894,ACC00383,8154.83,PromptPay,1229,2239,85607.79,77452.96,0,Normal,0
TXN0002665,2024-04-30 11:44:48,ACC00376,ACC00630,6923.02,PromptPay,429,2257,4000.83,-2922.19,0,Normal,0
TXN0005667,2024-04-30 14:28:05,ACC00783,ACC00691,6827.96,Mobile_App,443,783,37029.06,30201.1,0,Normal,0
TXN0005847,2024-04-30 14:43:22,ACC00808,ACC00038,6334.8,Mobile_App,3603,3288,-15488.73,-21823.53,0,Normal,0
TXN0000795,2024-04-30 16:37:37,ACC00118,ACC00334,5115.94,Branch,409,2434,-9768.04,-14883.98,0,Normal,0
TXN0002554,2024-04-30 18:33:35,ACC00362,ACC00878,9238.78,PromptPay,3172,307,46913.55,37674.77,0,Normal,0
TXN0006371,2024-04-30 23:06:26,ACC00884,ACC00719,5065.87,Mobile_App,804,1076,100265.85,95199.98,0,Normal,0
TXN0001259,2024-05-01 04:09:19,ACC00189,ACC00877,10016.64,ATM,2038,3269,18355.54,8338.9,0,Normal,0
TXN0001541,2024-05-01 08:56:11,ACC00226,ACC00746,10725.8,Branch,2503,2424,22173.05,11447.25,0,Normal,0
TXN0001597,2024-05-01 09:36:23,ACC00233,ACC00850,9898.91,PromptPay,3295,1732,28903.23,19004.32,0,Normal,0
TXN0000265,2024-05-01 09:47:37,ACC00042,ACC00706,4304.98,PromptPay,1911,1752,36116.19,31811.21,0,Normal,0
TXN0004267,2024-05-01 10:30:23,ACC00589,ACC00105,11277.99,Branch,1267,849,75625.6,64347.61,0,Normal,0
TXN0001567,2024-05-01 10:37:00,ACC00229,ACC00233,5044.83,Branch,3177,3295,26118.81,21073.98,0,Normal,0
TXN0002500,2024-05-01 12:43:16,ACC00354,ACC00852,1354.14,PromptPay,1779,1046,45628.69,44274.55,0,Normal,0
TXN0005345,2024-05-01 12:52:22,ACC00741,ACC00287,6714.49,ATM,3518,1057,61271.92,54557.43,0,Normal,0
TXN0001095,2024-05-01 13:53:35,ACC00166,ACC00880,797.1,Mobile_App,440,996,46965.41,46168.31,0,Normal,0
TXN0003849,2024-05-01 15:48:56,ACC00534,ACC00778,6624.59,PromptPay,3456,1748,17543.51,10918.92,0,Normal,0
TXN0004463,2024-05-01 15:49:50,ACC00618,ACC00946,7086.72,PromptPay,987,3548,36245.07,29158.35,0,Normal,0
TXN0004589,2024-05-01 16:11:19,ACC00635,ACC00669,6964.99,ATM,1828,2118,45751.03,38786.04,0,Normal,0
TXN0000734,2024-05-01 16:17:26,ACC00109,ACC00949,6622.07,Mobile_App,2801,1955,-13291.89,-19913.96,0,Normal,0
TXN0005435,2024-05-01 16:36:27,ACC00754,ACC00249,6072.32,Mobile_App,1192,3169,48160.89,42088.57,0,Normal,0
TXN0004359,2024-05-01 17:19:20,ACC00603,ACC00908,3747.37,Branch,2541,2550,29659.48,25912.11,0,Normal,0
TXN0004475,2024-05-01 19:30:51,ACC00619,ACC00606,11359.81,Branch,1671,361,49785.28,38425.47,0,Normal,0
TXN0001083,2024-05-01 20:49:38,ACC00164,ACC00635,5346.57,Mobile_App,1909,1828,-9180.43,-14527.0,0,Normal,0
TXN0005509,2024-05-01 21:49:36,ACC00764,ACC00245,511.74,Branch,1304,1913,26611.88,26100.14,0,Normal,0
TXN0005185,2024-05-01 22:17:15,ACC00717,ACC00835,3278.67,Mobile_App,3368,2367,45043.92,41765.25,0,Normal,0
TXN0004033,2024-05-02 00:34:29,ACC00558,ACC00838,2406.75,ATM,997,2604,3795.14,1388.39,0,Normal,0
TXN0001159,2024-05-02 09:01:26,ACC00177,ACC00029,11873.09,Mobile_App,649,3052,10725.33,-1147.76,0,Normal,0
TXN0001786,2024-05-02 09:59:45,ACC00257,ACC00944,2517.46,Mobile_App,1709,231,59306.3,56788.84,0,Normal,0
TXN0003286,2024-05-02 10:26:01,ACC00456,ACC00458,3961.57,ATM,1406,604,-14515.7,-18477.27,0,Normal,0
TXN0006658,2024-05-02 11:16:07,ACC00921,ACC00246,7878.1,Mobile_App,2749,1047,12844.06,4965.96,0,Normal,0
TXN0004311,2024-05-02 13:29:26,ACC00595,ACC00571,5782.54,Mobile_App,3164,1524,52646.47,46863.93,0,Normal,0
TXN0000816,2024-05-02 13:41:30,ACC00122,ACC00756,11278.9,PromptPay,3477,2791,39276.08,27997.18,0,Normal,0
TXN0001100,2024-05-02 13:49:52,ACC00167,ACC00340,9716.16,Mobile_App,1756,240,28033.52,18317.36,0,Normal,0
TXN0000008,2024-05-02 14:14:54,ACC00002,ACC00795,5017.68,PromptPay,636,3333,14025.28,9007.6,0,Normal,0
TXN0002206,2024-05-02 15:27:37,ACC00312,ACC00882,7256.64,Mobile_App,2826,263,41218.18,33961.54,0,Normal,0
TXN0005004,2024-05-02 16:24:08,ACC00692,ACC00577,8564.37,Mobile_App,280,2807,21636.53,13072.16,0,Normal,0
TXN0006005,2024-05-02 17:34:40,ACC00831,ACC00697,9936.82,Mobile_App,3622,3327,33257.08,23320.26,0,Normal,0
TXN0003231,2024-05-02 18:41:04,ACC00448,ACC00061,7513.4,Branch,2685,2376,22050.35,14536.95,0,Normal,0
TXN0001146,2024-05-02 19:10:17,ACC00175,ACC00904,7592.79,ATM,2966,3535,16010.7,8417.91,0,Normal,0
TXN0004511,2024-05-02 19:20:54,ACC00625,ACC00087,5838.21,Mobile_App,1465,3596,18112.3,12274.09,0,Normal,0
TXN0001278,2024-05-02 20:10:36,ACC00192,ACC00059,1152.33,Mobile_App,3127,3168,11340.62,10188.29,0,Normal,0
TXN0004309,2024-05-02 20:53:32,ACC00595,ACC00730,4111.25,PromptPay,3164,726,67314.12,63202.87,0,Normal,0
TXN0004025,2024-05-02 22:37:41,ACC00557,ACC00608,9280.0,PromptPay,1091,1966,18423.77,9143.77,0,Normal,0
TXN0003941,2024-05-02 23:13:14,ACC00545,ACC00673,1861.13,Branch,2923,875,-2944.23,-4805.36,0,Normal,0
TXN0004148,2024-05-03 02:54:15,ACC00574,ACC00946,7478.83,Mobile_App,3347,3548,11439.4,3960.57,0,Normal,0
TXN0004546,2024-05-03 05:09:13,ACC00629,ACC00632,7134.23,Mobile_App,1410,2911,41365.58,34231.35,0,Normal,0
TXN0002370,2024-05-03 05:44:17,ACC00333,ACC00555,2129.4,Branch,3489,338,28175.61,26046.21,0,Normal,0
TXN0004226,2024-05-03 07:39:55,ACC00584,ACC00540,4053.66,PromptPay,293,3196,-11428.37,-15482.03,0,Normal,0
TXN0000807,2024-05-03 07:48:00,ACC00121,ACC00710,8821.67,Mobile_App,311,784,37601.89,28780.22,0,Normal,0
TXN0000911,2024-05-03 08:43:48,ACC00137,ACC00308,10152.85,Branch,765,3166,21692.49,11539.64,0,Normal,0
TXN0000138,2024-05-03 09:22:03,ACC00021,ACC00052,3484.07,Branch,1132,576,-49848.24,-53332.31,0,Normal,0
TXN0002453,2024-05-03 10:35:00,ACC00346,ACC00813,6404.55,PromptPay,2169,2416,75097.48,68692.93,0,Normal,0
TXN0001373,2024-05-03 10:36:36,ACC00206,ACC00046,6830.31,Branch,806,1061,16791.8,9961.49,0,Normal,0
TXN0005882,2024-05-03 10:51:26,ACC00813,ACC00654,2716.69,Mobile_App,2416,1424,88952.62,86235.93,0,Normal,0
TXN0002390,2024-05-03 13:05:21,ACC00336,ACC00538,6520.16,Mobile_App,387,281,-20899.31,-27419.47,0,Normal,0
TXN0002057,2024-05-03 13:41:56,ACC00290,ACC00700,3132.27,Branch,3142,1877,49769.55,46637.28,0,Normal,0
TXN0000100,2024-05-03 14:11:42,ACC00016,ACC00685,1164.53,ATM,1908,1142,-97.01,-1261.54,0,Normal,0
TXN0002753,2024-05-03 15:07:09,ACC00387,ACC00550,5559.45,PromptPay,2260,832,10392.39,4832.94,0,Normal,0
TXN0006160,2024-05-03 16:03:48,ACC00853,ACC00363,6282.19,PromptPay,2042,3388,45333.72,39051.53,0,Normal,0
TXN0006850,2024-05-03 16:56:42,ACC00947,ACC00540,6897.34,Mobile_App,2187,3196,89188.84,82291.5,0,Normal,0
TXN0005422,2024-05-03 17:22:22,ACC00752,ACC00638,11566.6,Branch,1241,2450,20422.18,8855.58,0,Normal,0
TXN0003696,2024-05-03 21:54:39,ACC00511,ACC00879,11032.2,Mobile_App,786,1192,-3308.03,-14340.23,0,Normal,0
TXN0007184,2024-05-03 22:09:17,MULE_L1_002,MULE_L2_010,4319.63,PromptPay,45,119,438464.99,434145.36,2,Fan-in,1
TXN0007183,2024-05-03 22:14:17,MULE_L1_020,MULE_L2_010,19140.51,PromptPay,49,119,102364.74,83224.23,2,Fan-in,1
TXN0007185,2024-05-03 22:26:17,MULE_L1_010,MULE_L2_010,15019.28,PromptPay,51,119,183537.83,168518.55,2,Fan-in,1
TXN0007188,2024-05-03 22:36:17,MULE_L2_010,MULE_L3_003,7359.2,Mobile_App,119,61,56294.49,48935.29,2,Fan-out,1
TXN0007186,2024-05-03 22:48:17,MULE_L2_010,MULE_L3_004,9122.55,PromptPay,119,149,80106.94,70984.39,2,Fan-out,1
TXN0007189,2024-05-03 22:50:17,MULE_L2_010,MULE_L3_010,2233.69,Mobile_App,119,156,48935.29,46701.6,2,Fan-out,1
TXN0007187,2024-05-03 22:51:17,MULE_L2_010,MULE_L3_005,14689.9,Mobile_App,119,107,70984.39,56294.49,2,Fan-out,1
TXN0000591,2024-05-04 01:02:37,ACC00088,ACC00803,8335.4,Mobile_App,1674,204,-13947.46,-22282.86,0,Normal,0
TXN0000988,2024-05-04 09:36:53,ACC00148,ACC00854,4792.04,Mobile_App,2570,1518,32330.65,27538.61,0,Normal,0
TXN0004120,2024-05-04 09:56:41,ACC00571,ACC00419,9291.72,PromptPay,1524,2931,34402.77,25111.05,0,Normal,0
TXN0001727,2024-05-04 10:23:38,ACC00249,ACC00346,5868.31,PromptPay,3169,2169,2620.56,-3247.75,0,Normal,0
TXN0003834,2024-05-04 10:36:35,ACC00532,ACC00653,7557.28,Mobile_App,1149,181,24516.18,16958.9,0,Normal,0
TXN0004951,2024-05-04 12:50:42,ACC00687,ACC00358,4974.41,ATM,1451,2043,48490.64,43516.23,0,Normal,0
TXN0006843,2024-05-04 13:30:15,ACC00946,ACC00314,7589.53,PromptPay,3548,428,73432.94,65843.41,0,Normal,0
TXN0000248,2024-05-04 13:35:10,ACC00039,ACC00339,6784.21,ATM,3480,3604,14417.43,7633.22,0,Normal,0
TXN0001517,2024-05-04 14:23:08,ACC00223,ACC00636,6587.74,Mobile_App,1160,3035,46988.24,40400.5,0,Normal,0
TXN0005453,2024-05-04 15:41:40,ACC00756,ACC00903,7800.38,Mobile_App,2791,3365,26899.16,19098.78,0,Normal,0
TXN0000778,2024-05-04 16:08:00,ACC00117,ACC00177,7647.04,ATM,3358,649,-3028.38,-10675.42,0,Normal,0
TXN0005643,2024-05-04 16:19:35,ACC00780,ACC00382,8625.87,PromptPay,805,2132,-5885.74,-14511.61,0,Normal,0
TXN0003094,2024-05-04 18:11:54,ACC00428,ACC00570,11916.38,Mobile_App,2724,1812,13164.16,1247.78,0,Normal,0
TXN0002686,2024-05-04 18:26:17,ACC00378,ACC00556,6628.54,Mobile_App,1464,2107,4478.76,-2149.78,0,Normal,0
TXN0003547,2024-05-04 19:52:44,ACC00490,ACC00279,10108.74,Branch,715,308,36793.5,26684.76,0,Normal,0
TXN0002506,2024-05-04 19:54:32,ACC00356,ACC00182,6590.61,PromptPay,3391,3328,49803.92,43213.31,0,Normal,0
TXN0005958,2024-05-04 20:08:35,ACC00825,ACC00192,6841.79,Mobile_App,2919,3127,55319.19,48477.4,0,Normal,0
TXN0003650,2024-05-04 23:44:30,ACC00504,ACC00868,5767.47,Branch,790,2389,13419.93,7652.46,0,Normal,0
TXN0003852,2024-05-05 02:51:13,ACC00534,ACC00486,1699.96,Mobile_App,3456,360,-8826.68,-10526.64,0,Normal,0
TXN0005387,2024-05-05 03:38:41,ACC00747,ACC00608,1540.47,Mobile_App,2006,1966,24063.25,22522.78,0,Normal,0
TXN0003965,2024-05-05 06:07:25,ACC00548,ACC00490,7568.85,PromptPay,1196,715,43271.43,35702.58,0,Normal,0
TXN0006484,2024-05-05 07:00:59,ACC00898,ACC00126,11984.72,ATM,2661,451,33178.35,21193.63,0,Normal,0
TXN0000297,2024-05-05 07:27:07,ACC00046,ACC00465,7405.72,PromptPay,1061,816,-13766.76,-21172.48,0,Normal,0
TXN0005929,2024-05-05 07:49:29,ACC00820,ACC00498,7681.91,Mobile_App,1965,1931,54837.37,47155.46,0,Normal,0
TXN0003967,2024-05-05 08:12:43,ACC00548,ACC00498,1608.78,Mobile_App,1196,1931,28056.14,26447.36,0,Normal,0
TXN0006616,2024-05-05 10:05:55,ACC00915,ACC00326,7020.65,Mobile_App,3108,1908,34645.91,27625.26,0,Normal,0
TXN0001814,2024-05-05 10:45:29,ACC00260,ACC00182,626.76,PromptPay,2029,3328,45767.6,45140.84,0,Normal,0
TXN0006622,2024-05-05 11:26:08,ACC00915,ACC00067,865.09,Mobile_App,3108,3577,-3067.15,-3932.24,0,Normal,0
TXN0002363,2024-05-05 11:54:21,ACC00332,ACC00366,5735.9,Mobile_App,1995,3122,9091.33,3355.43,0,Normal,0
TXN0003708,2024-05-05 12:02:56,ACC00513,ACC00638,3684.84,ATM,702,2450,13532.53,9847.69,0,Normal,0
TXN0006037,2024-05-05 12:29:48,ACC00835,ACC00748,11350.78,Mobile_App,2367,831,-15751.4,-27102.18,0,Normal,0
TXN0001335,2024-05-05 12:41:25,ACC00199,ACC00103,8733.04,Mobile_App,2741,3166,5675.65,-3057.39,0,Normal,0
TXN0001573,2024-05-05 13:17:20,ACC00230,ACC00715,6565.82,Mobile_App,2170,3334,-17515.77,-24081.59,0,Normal,0
TXN0006753,2024-05-05 13:46:07,ACC00933,ACC00862,2405.21,PromptPay,3385,1213,54848.6,52443.39,0,Normal,0
TXN0004317,2024-05-05 13:51:21,ACC00596,ACC00671,7938.12,Mobile_App,3401,3440,47622.51,39684.39,0,Normal,0
TXN0006418,2024-05-05 16:11:33,ACC00891,ACC00349,3009.96,PromptPay,1072,1822,53539.29,50529.33,0,Normal,0
TXN0003675,2024-05-05 16:12:51,ACC00508,ACC00521,7998.96,Branch,1692,2973,67824.54,59825.58,0,Normal,0
TXN0003796,2024-05-05 17:22:04,ACC00524,ACC00469,3752.94,Mobile_App,601,1042,51517.37,47764.43,0,Normal,0
TXN0006449,2024-05-05 17:47:03,ACC00895,ACC00224,1970.63,Branch,3321,417,72408.88,70438.25,0,Normal,0
TXN0004687,2024-05-05 18:15:29,ACC00649,ACC00079,3707.41,Mobile_App,1412,1365,68204.82,64497.41,0,Normal,0
TXN0004321,2024-05-05 18:37:48,ACC00597,ACC00682,4435.83,PromptPay,1464,562,12529.56,8093.73,0,Normal,0
TXN0003282,2024-05-05 21:05:59,ACC00456,ACC00099,6352.19,Mobile_App,1406,2675,16343.17,9990.98,0,Normal,0
TXN0001570,2024-05-05 23:08:38,ACC00230,ACC00408,5822.61,Mobile_App,2170,2321,3498.27,-2324.34,0,Normal,0
TXN0006521,2024-05-06 05:59:30,ACC00902,ACC00467,2750.99,PromptPay,649,1334,45969.08,43218.09,0,Normal,0
TXN0002639,2024-05-06 06:45:14,ACC00373,ACC00341,1094.53,Mobile_App,2552,562,57327.35,56232.82,0,Normal,0
TXN0003561,2024-05-06 07:12:38,ACC00492,ACC00541,8990.52,ATM,1252,1540,4952.45,-4038.07,0,Normal,0
TXN0005161,2024-05-06 08:37:22,ACC00712,ACC00742,7445.31,Branch,2996,3126,46677.87,39232.56,0,Normal,0
TXN0005500,2024-05-06 09:26:12,ACC00763,ACC00783,2971.67,Mobile_App,1159,443,41049.16,38077.49,0,Normal,0
TXN0005355,2024-05-06 09:54:08,ACC00743,ACC00926,5905.46,Branch,2247,1415,53075.87,47170.41,0,Normal,0
TXN0000804,2024-05-06 10:27:37,ACC00120,ACC00228,10718.1,PromptPay,3546,530,21694.43,10976.33,0,Normal,0
TXN0001714,2024-05-06 11:43:41,ACC00247,ACC00924,10395.34,Branch,2388,3035,-25795.39,-36190.73,0,Normal,0
TXN0002943,2024-05-06 11:46:23,ACC00410,ACC00631,4324.15,Branch,1248,1446,6919.18,2595.03,0,Normal,0
TXN0004715,2024-05-06 12:06:01,ACC00655,ACC00055,11068.04,PromptPay,1355,2652,26721.73,15653.69,0,Normal,0
TXN0000658,2024-05-06 12:49:02,ACC00099,ACC00623,8863.68,Mobile_App,2675,1532,-17313.62,-26177.3,0,Normal,0
TXN0006739,2024-05-06 13:12:28,ACC00930,ACC00654,3447.93,PromptPay,675,1424,16936.47,13488.54,0,Normal,0
TXN0003045,2024-05-06 13:40:12,ACC00423,ACC00463,6944.83,ATM,1475,3220,-14110.26,-21055.09,0,Normal,0
TXN0005593,2024-05-06 15:29:56,ACC00775,ACC00685,4024.34,PromptPay,746,1142,40929.96,36905.62,0,Normal,0
TXN0002591,2024-05-06 15:38:29,ACC00367,ACC00778,6394.95,PromptPay,2173,1748,69387.42,62992.47,0,Normal,0
TXN0005922,2024-05-06 15:39:35,ACC00819,ACC00827,177.95,Branch,1297,3449,39227.93,39049.98,0,Normal,0
TXN0001300,2024-05-06 15:46:32,ACC00195,ACC00192,3106.18,Branch,3300,3127,53929.22,50823.04,0,Normal,0
TXN0006279,2024-05-06 17:07:25,ACC00870,ACC00019,1770.28,PromptPay,1613,563,51888.23,50117.95,0,Normal,0
TXN0000270,2024-05-06 17:43:25,ACC00043,ACC00502,1834.73,PromptPay,1573,488,49369.15,47534.42,0,Normal,0
TXN0002892,2024-05-06 18:47:34,ACC00403,ACC00841,3419.48,PromptPay,515,291,3458.29,38.81,0,Normal,0
TXN0002588,2024-05-06 20:36:21,ACC00366,ACC00268,10405.38,PromptPay,3122,2448,11906.3,1500.92,0,Normal,0
TXN0005782,2024-05-06 22:28:34,ACC00799,ACC00015,3354.33,Mobile_App,3315,2598,31371.7,28017.37,0,Normal,0
TXN0007065,2024-05-06 23:47:31,VIC0181,MULE_L1_016,50706.32,Mobile_App,611,57,16835.96,-33870.36,1,Fan-in,1
TXN0007070,2024-05-06 23:47:31,VIC0074,MULE_L1_016,64670.99,Mobile_App,3084,57,19555.34,-45115.65,1,Fan-in,1
TXN0007068,2024-05-07 00:08:31,VIC0165,MULE_L1_016,75902.6,Mobile_App,2848,57,8214.98,-67687.62,1,Fan-in,1
TXN0007071,2024-05-07 00:10:31,VIC0059,MULE_L1_016,23198.43,PromptPay,3193,57,39130.58,15932.15,1,Fan-in,1
TXN0007066,2024-05-07 00:11:31,VIC0072,MULE_L1_016,38858.28,PromptPay,1361,57,46108.79,7250.51,1,Fan-in,1
TXN0007067,2024-05-07 00:19:31,VIC0076,MULE_L1_016,60665.21,PromptPay,1876,57,44151.43,-16513.78,1,Fan-in,1
